id,Name,fossil_bio,ipcc_code_2006_for_standard_report_name,Total
72146,Solomon Islands,fossil,Manure Management,0.725999196
70185,Serbia and Montenegro,fossil,Manure Management,25.27771076
50549,Macao,fossil,Manure Management,0.065168376
59014,Nigeria,fossil,Manure Management,58.04878592
69761,Saudi Arabia,fossil,Manure Management,7.577925216
54310,Myanmar,fossil,Manure Management,220.2723692
61781,Oman,fossil,Manure Management,1.667268144
54744,Mongolia,fossil,Manure Management,21.28828258
53497,Mali,fossil,Manure Management,23.39611672
62208,Pakistan,fossil,Manure Management,328.8930731
50915,Morocco,fossil,Manure Management,12.90259598
55175,Mozambique,fossil,Manure Management,4.254534384
69402,Rwanda,fossil,Manure Management,3.507049296
55637,Mauritania,fossil,Manure Management,9.948193116
68925,Russian Federation,fossil,Manure Management,372.2453394
56061,Martinique,fossil,Manure Management,0.033824964
64930,Poland,fossil,Manure Management,131.1030007
56453,Mauritius,fossil,Manure Management,0.327975336
51285,"Moldova, Republic of",fossil,Manure Management,15.17322008
68354,Romania,fossil,Manure Management,61.81944601
65297,Puerto Rico,fossil,Manure Management,0.722819856
56889,Malawi,fossil,Manure Management,6.078433236
59447,Nicaragua,fossil,Manure Management,7.30336392
64366,Papua New Guinea,fossil,Manure Management,8.24455728
65672,"Korea, Democratic People's Republic of",fossil,Manure Management,6.205631256
57367,Malaysia,fossil,Manure Management,20.55789383
67799,Reunion,fossil,Manure Management,0.468532296
61395,New Zealand,fossil,Manure Management,144.0152776
63066,Peru,fossil,Manure Management,13.51210646
67421,Qatar,fossil,Manure Management,0.620316468
60528,Norway,fossil,Manure Management,19.0431059
44752,Kiribati,fossil,Manure Management,0.093251892
38583,India,fossil,Manure Management,1189.202401
45125,Saint Kitts and Nevis,fossil,Manure Management,0.01126626
25133,Eritrea,fossil,Manure Management,3.642191592
39921,Iraq,fossil,Manure Management,5.842244256
42054,Jordan,fossil,Manure Management,1.254261564
45628,"Korea, Republic of",fossil,Manure Management,77.88550508
30414,Georgia,fossil,Manure Management,12.18807907
46001,Kuwait,fossil,Manure Management,1.176854772
46646,Lebanon,fossil,Manure Management,1.615205676
47056,Liberia,fossil,Manure Management,0.596423112
29964,United Kingdom,fossil,Manure Management,175.1842692
47437,Libyan Arab Jamahiriya,fossil,Manure Management,2.594744136
36093,Honduras,fossil,Manure Management,4.727832984
25883,Spain,fossil,Manure Management,345.92145
47849,Saint Lucia,fossil,Manure Management,0.033908856
41661,Jamaica,fossil,Manure Management,0.769934496
48286,Sri Lanka,fossil,Manure Management,5.6497692
29454,Gabon,fossil,Manure Management,0.381347004
48713,Lesotho,fossil,Manure Management,0.70351584
49210,Lithuania,fossil,Manure Management,11.47089882
26445,Estonia,fossil,Manure Management,3.928991496
41222,Italy,fossil,Manure Management,207.1229321
26866,Ethiopia,fossil,Manure Management,83.97456292
27430,Finland,fossil,Manure Management,20.2496056
27937,Fiji,fossil,Manure Management,2.758011336
40683,Israel,fossil,Manure Management,2.891217864
28846,France,fossil,Manure Management,359.4196645
40287,Iceland,fossil,Manure Management,1.340338836
29149,Faroe Islands,fossil,Manure Management,0.033694116
32265,Gambia,fossil,Manure Management,0.705321
33590,Greece,fossil,Manure Management,27.11303881
32702,Guinea-Bissau,fossil,Manure Management,1.45636842
34028,Grenada,fossil,Manure Management,0.012761568
36570,Croatia,fossil,Manure Management,10.38217549
39110,Ireland,fossil,Manure Management,77.042462
37986,Indonesia,fossil,Manure Management,129.6445205
31826,Guadeloupe,fossil,Manure Management,0.099072072
34640,Guatemala,fossil,Manure Management,7.649755104
35062,French Guiana,fossil,Manure Management,0.03101694
24795,Egypt,fossil,Manure Management,15.29006473
35736,Hong Kong,fossil,Manure Management,0.364691304
37428,Hungary,fossil,Manure Management,26.29620845
31399,Guinea,fossil,Manure Management,8.050759896
39554,"Iran, Islamic Republic of",fossil,Manure Management,32.73553464
42592,Japan,fossil,Manure Management,172.0769591
36939,Haiti,fossil,Manure Management,4.10971806
30856,Ghana,fossil,Manure Management,6.478168404
46315,Lao People's Democratic Republic,fossil,Manure Management,24.38425699
35436,Guyana,fossil,Manure Management,0.710558352
43119,Kazakhstan,fossil,Manure Management,43.6774193
43574,Kenya,fossil,Manure Management,35.19362066
33074,Equatorial Guinea,fossil,Manure Management,0.027828432
43936,Kyrgyzstan,fossil,Manure Management,10.74740641
44328,Cambodia,fossil,Manure Management,23.65841
33592,Greece,fossil,Metal Industry,0.098042999
29961,United Kingdom,fossil,Metal Industry,0.70737744
42604,Japan,fossil,Metal Industry,6.819013865
25897,Spain,fossil,Metal Industry,0.686126315
39559,"Iran, Islamic Republic of",fossil,Metal Industry,0.198600528
30424,Georgia,fossil,Metal Industry,0.239030001
45622,"Korea, Republic of",fossil,Metal Industry,3.691470929
41221,Italy,fossil,Metal Industry,0.371459348
28853,France,fossil,Metal Industry,0.929322876
37426,Hungary,fossil,Metal Industry,0.100131744
40276,Iceland,fossil,Metal Industry,0.1337116
27415,Finland,fossil,Metal Industry,0.702010578
43112,Kazakhstan,fossil,Metal Industry,2.156273969
37972,Indonesia,fossil,Metal Industry,0.281270002
38572,India,fossil,Metal Industry,7.397394445
9526,Belarus,fossil,Metal Industry,0.00373854
24788,Egypt,fossil,Metal Industry,0.127334674
3989,Australia,fossil,Metal Industry,0.583374226
12543,Bhutan,fossil,Metal Industry,0.114846601
5116,Azerbaijan,fossil,Metal Industry,0.014622408
17960,Colombia,fossil,Metal Industry,0.026679324
23898,Algeria,fossil,Metal Industry,0.040843812
14962,Chile,fossil,Metal Industry,0.067357084
6102,Belgium,fossil,Metal Industry,0.31003734
7869,Bulgaria,fossil,Metal Industry,0.011403
20970,Czech Republic,fossil,Metal Industry,0.347023188
4612,Austria,fossil,Metal Industry,0.484262904
21599,Germany,fossil,Metal Industry,2.028159827
1739,Albania,fossil,Metal Industry,0.048035899
11235,Brazil,fossil,Metal Industry,2.6374303
9043,Bosnia and Herzegovina,fossil,Metal Industry,0.05710908
15513,China,fossil,Metal Industry,85.70906196
13885,Canada,fossil,Metal Industry,0.460688061
2770,Argentina,fossil,Metal Industry,0.210919432
86066,Venezuela,fossil,Metal Industry,0.138600002
76075,Sweden,fossil,Metal Industry,0.308066591
81706,Turkey,fossil,Metal Industry,0.863791217
82228,Taiwan_Province of China,fossil,Metal Industry,0.901339956
88543,South Africa,fossil,Metal Industry,5.218179004
75000,Slovakia,fossil,Metal Industry,0.403752371
89452,Zimbabwe,fossil,Metal Industry,0.127144602
83640,Ukraine,fossil,Metal Industry,2.288091662
84679,United States,fossil,Metal Industry,2.478108612
68917,Russian Federation,fossil,Metal Industry,3.112010858
65668,"Korea, Democratic People's Republic of",fossil,Metal Industry,1.034433594
70193,Serbia and Montenegro,fossil,Metal Industry,0.071556936
60527,Norway,fossil,Metal Industry,1.066009994
59975,Netherlands,fossil,Metal Industry,0.486620652
68346,Romania,fossil,Metal Industry,0.188188164
61394,New Zealand,fossil,Metal Industry,0.036896976
52592,Mexico,fossil,Metal Industry,0.654369698
64929,Poland,fossil,Metal Industry,0.429876698
66647,Paraguay,fossil,Metal Industry,0.00336
62207,Pakistan,fossil,Metal Industry,0.035382768
53045,"Macedonia, the former Yugoslav Republic of",fossil,Metal Industry,0.1388178
65662,"Korea, Democratic People's Republic of",bio,Non-Specified,9.517800112
53490,Mali,fossil,Non-Specified,0.020898611
50123,Latvia,fossil,Non-Specified,0.000426007
59974,Netherlands,fossil,Non-Specified,0.0295268
50538,Macao,bio,Non-Specified,0.000120158
61783,Oman,fossil,Non-Specified,0.333782997
54743,Mongolia,fossil,Non-Specified,1.877739
54737,Mongolia,bio,Non-Specified,0.254999997
62205,Pakistan,fossil,Non-Specified,0.062462097
72143,Solomon Islands,fossil,Non-Specified,0.00152076
50551,Macao,fossil,Non-Specified,0.011776197
68934,Russian Federation,fossil,Non-Specified,0.293125399
68334,Romania,bio,Non-Specified,1.316315
66181,Portugal,fossil,Non-Specified,0.014158
64943,Poland,fossil,Non-Specified,0.003535799
53053,"Macedonia, the former Yugoslav Republic of",fossil,Non-Specified,0.000356443
52135,Maldives,fossil,Non-Specified,0.007252128
66174,Portugal,bio,Non-Specified,0.00037
64364,Papua New Guinea,fossil,Non-Specified,0.02363826
51282,"Moldova, Republic of",bio,Non-Specified,0.1083
73756,Saint Pierre and Miquelon,fossil,Non-Specified,0.001170205
72129,Solomon Islands,bio,Non-Specified,0.000342648
73754,Saint Pierre and Miquelon,bio,Non-Specified,0.001278864
71756,Saint Helena,fossil,Non-Specified,6.58058E-07
56885,Malawi,fossil,Non-Specified,0.039989557
57789,Namibia,fossil,Non-Specified,0.047636503
51298,"Moldova, Republic of",fossil,Non-Specified,0.001506851
58190,New Caledonia,bio,Non-Specified,0.000053908
67809,Reunion,fossil,Non-Specified,0.016093749
73382,Somalia,fossil,Non-Specified,0.005269116
51726,Madagascar,fossil,Non-Specified,0.166607794
68349,Romania,fossil,Non-Specified,0.060817842
71105,Senegal,fossil,Non-Specified,0.0039189
71482,Singapore,fossil,Non-Specified,0.0003735
55634,Mauritania,fossil,Non-Specified,0.015693868
60540,Norway,fossil,Non-Specified,0.02301906
64355,Papua New Guinea,bio,Non-Specified,0.012147072
52125,Maldives,bio,Non-Specified,8.37882E-05
70642,Sudan,fossil,Non-Specified,0.012746004
63948,Palau,fossil,Non-Specified,0.002469384
69405,Rwanda,fossil,Non-Specified,0.006378403
65663,"Korea, Democratic People's Republic of",fossil,Non-Specified,12.52322372
55188,Mozambique,fossil,Non-Specified,0.016839
59009,Nigeria,fossil,Non-Specified,0.731898
54301,Myanmar,fossil,Non-Specified,0.486877999
56055,Martinique,bio,Non-Specified,0.018120096
72579,Sierra Leone,fossil,Non-Specified,0.005937348
67053,French Polynesia,fossil,Non-Specified,0.004589232
56060,Martinique,fossil,Non-Specified,0.001581468
58202,New Caledonia,fossil,Non-Specified,0.012837846
67051,French Polynesia,bio,Non-Specified,3.42384E-05
23905,Algeria,fossil,Non-Specified,0.242058358
6096,Belgium,fossil,Non-Specified,0.018191982
15503,China,fossil,Non-Specified,295.8602463
24341,Ecuador,fossil,Non-Specified,0.351604488
9999,Belize,fossil,Non-Specified,0.00197076
17952,Colombia,fossil,Non-Specified,0.713239824
14447,Switzerland,fossil,Non-Specified,0.0525843
5564,Burundi,fossil,Non-Specified,0.002422272
11746,Barbados,fossil,Non-Specified,0.003422256
3476,Antigua and Barbuda,fossil,Non-Specified,0.002146176
18421,Comoros,fossil,Non-Specified,0.00114597
3462,Antigua and Barbuda,bio,Non-Specified,1.27562E-05
3137,Armenia,fossil,Non-Specified,0.046766097
16363,Cameroon,bio,Non-Specified,2.99984E-05
8646,Bahamas,fossil,Non-Specified,0.005344445
18848,Cape Verde,fossil,Non-Specified,0.005262444
16370,Cameroon,fossil,Non-Specified,0.008742
10326,Bermuda,fossil,Non-Specified,0.00191244
19281,Costa Rica,fossil,Non-Specified,0.009093012
19715,Cuba,bio,Non-Specified,0.535484919
19722,Cuba,fossil,Non-Specified,0.338078783
12540,Bhutan,bio,Non-Specified,0.011713443
13354,Central African Republic,fossil,Non-Specified,0.00149466
20054,Cayman Islands,bio,Non-Specified,2.04101E-05
20058,Cayman Islands,fossil,Non-Specified,0.001990524
11734,Barbados,bio,Non-Specified,0.01121892
9992,Belize,bio,Non-Specified,0.27047472
12548,Bhutan,fossil,Non-Specified,0.002395253
2290,United Arab Emirates,bio,Non-Specified,0.381920002
20428,Cyprus,fossil,Non-Specified,0.003254087
1375,Anguilla,fossil,Non-Specified,9.8624E-07
20971,Czech Republic,fossil,Non-Specified,0.05177599
1134,Angola,fossil,Non-Specified,0.002688012
21589,Germany,fossil,Non-Specified,0.050917569
12098,Brunei Darussalam,fossil,Non-Specified,0.005195988
704,Afghanistan,fossil,Non-Specified,0.023617228
17439,Cook Islands,fossil,Non-Specified,0.000457474
6906,Burkina Faso,fossil,Non-Specified,0.022667868
22072,Djibouti,fossil,Non-Specified,0.005098248
695,Afghanistan,bio,Non-Specified,0.008775337
22500,Dominica,bio,Non-Specified,0.01653786
4005,Australia,fossil,Non-Specified,0.377722614
8638,Bahamas,bio,Non-Specified,0.077024316
17939,Colombia,bio,Non-Specified,0.20969964
22509,Dominica,fossil,Non-Specified,0.001298064
261,Aruba,fossil,Non-Specified,0.002808624
255,Aruba,bio,Non-Specified,0.005642232
12946,Botswana,fossil,Non-Specified,0.000433
9048,Bosnia and Herzegovina,fossil,Non-Specified,0.024363609
23009,Denmark,fossil,Non-Specified,0.001414236
32695,Guinea-Bissau,fossil,Non-Specified,0.00239964
44340,Cambodia,fossil,Non-Specified,0.075945156
29968,United Kingdom,fossil,Non-Specified,0.3342586
40284,Iceland,fossil,Non-Specified,0.002129992
44743,Kiribati,bio,Non-Specified,2.14716E-05
46650,Lebanon,fossil,Non-Specified,0.012863986
46638,Lebanon,bio,Non-Specified,0.09855978
27944,Fiji,fossil,Non-Specified,0.007020852
35059,French Guiana,bio,Non-Specified,0.211666716
38579,India,fossil,Non-Specified,58.14235845
28328,Falkland Islands (Malvinas),bio,Non-Specified,0.002053024
49218,Lithuania,fossil,Non-Specified,0.00515998
37432,Hungary,fossil,Non-Specified,0.009903565
44754,Kiribati,fossil,Non-Specified,0.000284008
33583,Greece,fossil,Non-Specified,0.118516457
42590,Japan,bio,Non-Specified,0.294443398
25900,Spain,fossil,Non-Specified,0.43091764
26447,Estonia,fossil,Non-Specified,0.002651859
28330,Falkland Islands (Malvinas),fossil,Non-Specified,0.001090433
40682,Israel,fossil,Non-Specified,0.133085874
31834,Guadeloupe,fossil,Non-Specified,0.0014541
37988,Indonesia,fossil,Non-Specified,0.095736
33569,Greece,bio,Non-Specified,0.00036802
35073,French Guiana,fossil,Non-Specified,0.000550579
45114,Saint Kitts and Nevis,bio,Non-Specified,2.80638E-05
48707,Lesotho,fossil,Non-Specified,0.003950234
41225,Italy,fossil,Non-Specified,0.052889959
24801,Egypt,fossil,Non-Specified,0.031742897
39548,"Iran, Islamic Republic of",bio,Non-Specified,0.043119863
42055,Jordan,fossil,Non-Specified,0.06015567
40671,Israel,bio,Non-Specified,0.135870879
45623,"Korea, Republic of",fossil,Non-Specified,0.557038021
48284,Sri Lanka,fossil,Non-Specified,0.053632404
25374,Western Sahara,fossil,Non-Specified,0.002336033
31824,Guadeloupe,bio,Non-Specified,0.024854352
33073,Equatorial Guinea,fossil,Non-Specified,0.006494988
32266,Gambia,fossil,Non-Specified,0.003370116
43582,Kenya,fossil,Non-Specified,0.009596496
34018,Grenada,bio,Non-Specified,5.10251E-06
26870,Ethiopia,fossil,Non-Specified,0.05412498
36099,Honduras,fossil,Non-Specified,0.014472012
43920,Kyrgyzstan,bio,Non-Specified,0.00569991
47848,Saint Lucia,fossil,Non-Specified,0.0017259
42605,Japan,fossil,Non-Specified,7.35938202
31403,Guinea,fossil,Non-Specified,0.016749816
39915,Iraq,bio,Non-Specified,0.194579858
47832,Saint Lucia,bio,Non-Specified,0.022012848
34023,Grenada,fossil,Non-Specified,0.001474992
43930,Kyrgyzstan,fossil,Non-Specified,0.868234723
27928,Fiji,bio,Non-Specified,0.00017226
28859,France,fossil,Non-Specified,0.27498222
27426,Finland,fossil,Non-Specified,0.072994011
25881,Spain,bio,Non-Specified,0.000175
47053,Liberia,fossil,Non-Specified,0.0074355
45129,Saint Kitts and Nevis,fossil,Non-Specified,0.001416816
80012,Timor-Leste,fossil,Non-Specified,0.0023547
80437,Tonga,bio,Non-Specified,1.48663E-05
89005,Zambia,fossil,Non-Specified,0.012203304
87750,Samoa,fossil,Non-Specified,0.001502604
88558,South Africa,fossil,Non-Specified,1.388612597
79281,Tajikistan,fossil,Non-Specified,4.977531006
76985,Seychelles,fossil,Non-Specified,0.006568992
85611,Saint Vincent and the Grenadines,bio,Non-Specified,0.016300596
77347,Syrian Arab Republic,fossil,Non-Specified,0.030150002
80003,Timor-Leste,bio,Non-Specified,0.000209744
85194,Uzbekistan,fossil,Non-Specified,1.541941003
77336,Syrian Arab Republic,bio,Non-Specified,0.03978
79627,Turkmenistan,fossil,Non-Specified,1.329978003
80454,Tonga,fossil,Non-Specified,0.000615547
82660,Tanzania_United Republic of,bio,Non-Specified,5.569799976
89441,Zimbabwe,fossil,Non-Specified,0.049376999
82227,Taiwan_Province of China,fossil,Non-Specified,0.0599816
83633,Ukraine,fossil,Non-Specified,0.002977211
87738,Samoa,bio,Non-Specified,0.000170803
77711,Turks and Caicos Islands,fossil,Non-Specified,0.00133254
87300,Vanuatu,bio,Non-Specified,0.000220073
74155,Sao Tome and Principe,fossil,Non-Specified,0.000952259
78115,Chad,fossil,Non-Specified,0.006601388
75510,Slovenia,fossil,Non-Specified,0.00414
87312,Vanuatu,fossil,Non-Specified,0.000725912
77705,Turks and Caicos Islands,bio,Non-Specified,0.002829996
83108,Uganda,fossil,Non-Specified,0.028949616
86460,Virgin Islands_British,fossil,Non-Specified,0.001300404
85622,Saint Vincent and the Grenadines,fossil,Non-Specified,0.001389336
76061,Sweden,bio,Non-Specified,1.3E-06
85178,Uzbekistan,bio,Non-Specified,0.051900001
88094,Yemen,bio,Non-Specified,0.394239997
84674,United States,fossil,Non-Specified,0.277913877
76570,Swaziland,fossil,Non-Specified,0.037517289
86457,Virgin Islands_British,bio,Non-Specified,0.003280284
84667,United States,bio,Oil and Natural Gas,76.9859913
80011,Timor-Leste,fossil,Oil and Natural Gas,67.74439181
81210,Tunisia,fossil,Oil and Natural Gas,118.1843829
83639,Ukraine,fossil,Oil and Natural Gas,895.4712493
83099,Uganda,fossil,Oil and Natural Gas,0.003341352
82671,Tanzania_United Republic of,fossil,Oil and Natural Gas,12.95425402
82229,Taiwan_Province of China,fossil,Oil and Natural Gas,21.91455336
81684,Turkey,bio,Oil and Natural Gas,0.225954012
79626,Turkmenistan,fossil,Oil and Natural Gas,1440.025403
78939,Thailand,fossil,Oil and Natural Gas,516.0559792
84104,Uruguay,fossil,Oil and Natural Gas,2.309596764
83628,Ukraine,bio,Oil and Natural Gas,0.022176
84692,United States,fossil,Oil and Natural Gas,8568.408769
76565,Swaziland,fossil,Oil and Natural Gas,0.137837208
86855,Viet Nam,fossil,Oil and Natural Gas,304.8046919
82220,Taiwan_Province of China,bio,Oil and Natural Gas,0.041540004
85196,Uzbekistan,fossil,Oil and Natural Gas,1148.171915
78124,Chad,fossil,Oil and Natural Gas,40.16814082
87317,Vanuatu,fossil,Oil and Natural Gas,2.82509E-05
76058,Sweden,bio,Oil and Natural Gas,0.457996008
80451,Tonga,fossil,Oil and Natural Gas,2.39556E-05
75515,Slovenia,fossil,Oil and Natural Gas,23.59184314
76064,Sweden,fossil,Oil and Natural Gas,13.33639865
87754,Samoa,fossil,Oil and Natural Gas,5.84777E-05
78934,Thailand,bio,Oil and Natural Gas,3.2071401
88098,Yemen,fossil,Oil and Natural Gas,84.42117744
80849,Trinidad and Tobago,fossil,Oil and Natural Gas,498.4673701
74150,Sao Tome and Principe,fossil,Oil and Natural Gas,0.003341352
77339,Syrian Arab Republic,fossil,Oil and Natural Gas,89.2726005
88549,South Africa,fossil,Oil and Natural Gas,75.7747876
74992,Slovakia,fossil,Oil and Natural Gas,47.36171689
86063,Venezuela,fossil,Oil and Natural Gas,1012.516971
74989,Slovakia,bio,Oil and Natural Gas,0.312340008
76980,Seychelles,fossil,Oil and Natural Gas,0.003341352
79284,Tajikistan,fossil,Oil and Natural Gas,3.998329536
89013,Zambia,fossil,Oil and Natural Gas,0.16636524
74519,Suriname,fossil,Oil and Natural Gas,5.011082172
89435,Zimbabwe,bio,Oil and Natural Gas,0.073700004
84098,Uruguay,bio,Oil and Natural Gas,0.175806
81697,Turkey,fossil,Oil and Natural Gas,159.5441749
6081,Belgium,bio,Oil and Natural Gas,0.808428192
5570,Burundi,fossil,Oil and Natural Gas,0.003341352
13873,Canada,bio,Oil and Natural Gas,2.317019988
19713,Cuba,bio,Oil and Natural Gas,0.476919024
17438,Cook Islands,fossil,Oil and Natural Gas,1.78038E-05
10006,Belize,fossil,Oil and Natural Gas,0.471245556
19728,Cuba,fossil,Oil and Natural Gas,28.77713521
9508,Belarus,bio,Oil and Natural Gas,0.039149928
15511,China,fossil,Oil and Natural Gas,3230.380448
5114,Azerbaijan,fossil,Oil and Natural Gas,370.6466251
14434,Switzerland,bio,Oil and Natural Gas,0.0118365
21580,Germany,bio,Oil and Natural Gas,6.702013176
12546,Bhutan,fossil,Oil and Natural Gas,9.32176E-05
12097,Brunei Darussalam,fossil,Oil and Natural Gas,194.9195104
2011,Netherlands Antilles,fossil,Oil and Natural Gas,2.522225076
13355,Central African Republic,fossil,Oil and Natural Gas,0.003341352
17940,Colombia,bio,Oil and Natural Gas,1.439860032
21603,Germany,fossil,Oil and Natural Gas,193.9774104
20953,Czech Republic,bio,Oil and Natural Gas,0.451508508
8253,Bahrain,fossil,Oil and Natural Gas,904.2455807
7865,Bulgaria,fossil,Oil and Natural Gas,9.595451712
23481,Dominican Republic,fossil,Oil and Natural Gas,0.389680392
18424,Comoros,fossil,Oil and Natural Gas,0.003341352
3987,Australia,bio,Oil and Natural Gas,0.51593394
10695,Bolivia,fossil,Oil and Natural Gas,338.3598385
9052,Bosnia and Herzegovina,fossil,Oil and Natural Gas,1.298931924
696,Afghanistan,fossil,Oil and Natural Gas,4.3537386
4605,Austria,fossil,Oil and Natural Gas,70.08796454
1135,Angola,fossil,Oil and Natural Gas,1174.796781
13894,Canada,fossil,Oil and Natural Gas,2402.696048
11222,Brazil,bio,Oil and Natural Gas,19.25274896
6909,Burkina Faso,fossil,Oil and Natural Gas,0.003341352
6107,Belgium,fossil,Oil and Natural Gas,258.8471771
4589,Austria,bio,Oil and Natural Gas,0.927964056
2761,Argentina,bio,Oil and Natural Gas,4.222300008
23003,Denmark,fossil,Oil and Natural Gas,36.18374372
1733,Albania,fossil,Oil and Natural Gas,7.988111712
22073,Djibouti,fossil,Oil and Natural Gas,0.003341352
18843,Cape Verde,fossil,Oil and Natural Gas,0.003341352
2775,Argentina,fossil,Oil and Natural Gas,790.8509062
2304,United Arab Emirates,fossil,Oil and Natural Gas,1433.442622
14949,Chile,fossil,Oil and Natural Gas,52.02062167
7849,Bulgaria,bio,Oil and Natural Gas,0.124525272
17087,Congo,fossil,Oil and Natural Gas,400.2964056
16738,Congo_the Democratic Republic of the,fossil,Oil and Natural Gas,84.68140769
20969,Czech Republic,fossil,Oil and Natural Gas,53.75822251
11241,Brazil,fossil,Oil and Natural Gas,894.4593625
20414,Cyprus,bio,Oil and Natural Gas,0.001383732
16376,Cameroon,fossil,Oil and Natural Gas,354.8837579
14449,Switzerland,fossil,Oil and Natural Gas,23.48001319
3127,Armenia,fossil,Oil and Natural Gas,15.61951757
23901,Algeria,fossil,Oil and Natural Gas,2153.781288
11749,Barbados,fossil,Oil and Natural Gas,0.978746784
9511,Belarus,fossil,Oil and Natural Gas,17.05196381
17955,Colombia,fossil,Oil and Natural Gas,380.8208261
3988,Australia,fossil,Oil and Natural Gas,337.4907034
15496,China,bio,Oil and Natural Gas,4.554000084
24337,Ecuador,bio,Oil and Natural Gas,0.016080036
7354,Bangladesh,fossil,Oil and Natural Gas,334.4411676
24349,Ecuador,fossil,Oil and Natural Gas,300.4556891
15971,Cote d'Ivoire,fossil,Oil and Natural Gas,46.70978758
59985,Netherlands,fossil,Oil and Natural Gas,178.0576271
49668,Luxembourg,fossil,Oil and Natural Gas,1.609472412
63941,Palau,fossil,Oil and Natural Gas,0.900008604
66629,Paraguay,bio,Oil and Natural Gas,0.261300012
50107,Latvia,bio,Oil and Natural Gas,0.126874908
72582,Sierra Leone,fossil,Oil and Natural Gas,0.003341352
50113,Latvia,fossil,Oil and Natural Gas,12.35324285
63580,Philippines,fossil,Oil and Natural Gas,58.53770143
55633,Mauritania,fossil,Oil and Natural Gas,1.650998304
66183,Portugal,fossil,Oil and Natural Gas,29.15467415
71755,Saint Helena,fossil,Oil and Natural Gas,0.029604936
50542,Macao,fossil,Oil and Natural Gas,0.000458302
52581,Mexico,fossil,Oil and Natural Gas,1143.089234
73388,Somalia,fossil,Oil and Natural Gas,0.003341352
72141,Solomon Islands,fossil,Oil and Natural Gas,5.91844E-05
52138,Maldives,fossil,Oil and Natural Gas,0.000282235
71107,Senegal,fossil,Oil and Natural Gas,0.907685196
58207,New Caledonia,fossil,Oil and Natural Gas,0.000499619
61396,New Zealand,fossil,Oil and Natural Gas,32.99429014
50924,Morocco,fossil,Oil and Natural Gas,8.495880492
51294,"Moldova, Republic of",fossil,Oil and Natural Gas,13.40696489
71488,Singapore,fossil,Oil and Natural Gas,16.06620758
51727,Madagascar,fossil,Oil and Natural Gas,0.003341352
58567,Niger,fossil,Oil and Natural Gas,5.908904772
69406,Rwanda,fossil,Oil and Natural Gas,0.003341352
62206,Pakistan,fossil,Oil and Natural Gas,703.654617
66167,Portugal,bio,Oil and Natural Gas,0.664605024
56066,Martinique,fossil,Oil and Natural Gas,0.009833484
54750,Mongolia,fossil,Oil and Natural Gas,6.968058108
65676,"Korea, Democratic People's Republic of",fossil,Oil and Natural Gas,0.143444688
68916,Russian Federation,fossil,Oil and Natural Gas,6656.087116
59441,Nicaragua,fossil,Oil and Natural Gas,0.191495052
55177,Mozambique,fossil,Oil and Natural Gas,66.86838218
60526,Norway,fossil,Oil and Natural Gas,640.8323545
70183,Serbia and Montenegro,fossil,Oil and Natural Gas,12.39311174
64925,Poland,bio,Oil and Natural Gas,1.689873552
56897,Malawi,fossil,Oil and Natural Gas,0.074906436
57351,Malaysia,bio,Oil and Natural Gas,1.431520044
68340,Romania,fossil,Oil and Natural Gas,168.698599
54295,Myanmar,fossil,Oil and Natural Gas,250.6807942
68331,Romania,bio,Oil and Natural Gas,0.328801008
57372,Malaysia,fossil,Oil and Natural Gas,1273.360358
53851,Malta,bio,Oil and Natural Gas,0.00183
59963,Netherlands,bio,Oil and Natural Gas,3.013650084
59003,Nigeria,fossil,Oil and Natural Gas,4198.466851
53488,Mali,fossil,Oil and Natural Gas,0.003341352
63059,Peru,bio,Oil and Natural Gas,0.075200004
61784,Oman,fossil,Oil and Natural Gas,1063.237244
67424,Qatar,fossil,Oil and Natural Gas,2762.181964
63074,Peru,fossil,Oil and Natural Gas,224.5285739
64375,Papua New Guinea,fossil,Oil and Natural Gas,87.02070235
69755,Saudi Arabia,fossil,Oil and Natural Gas,2953.01929
63568,Philippines,bio,Oil and Natural Gas,0.540186012
70645,Sudan,fossil,Oil and Natural Gas,56.38565222
67064,French Polynesia,fossil,Oil and Natural Gas,0.000178602
61386,New Zealand,bio,Oil and Natural Gas,0.007557504
53049,"Macedonia, the former Yugoslav Republic of",fossil,Oil and Natural Gas,1.876379124
53044,"Macedonia, the former Yugoslav Republic of",bio,Oil and Natural Gas,0.003999504
64945,Poland,fossil,Oil and Natural Gas,846.6513523
70810,Int. Shipping,fossil,Oil and Natural Gas,445.167402
24798,Egypt,fossil,Oil and Natural Gas,959.885159
29947,United Kingdom,bio,Oil and Natural Gas,0.631176024
25872,Spain,bio,Oil and Natural Gas,2.64410508
48288,Sri Lanka,fossil,Oil and Natural Gas,0.453491988
41665,Jamaica,fossil,Oil and Natural Gas,0.319988532
41219,Italy,fossil,Oil and Natural Gas,197.1341602
26853,Ethiopia,bio,Oil and Natural Gas,0.006699924
25887,Spain,fossil,Oil and Natural Gas,58.78918951
26455,Estonia,fossil,Oil and Natural Gas,6.057322824
48709,Lesotho,fossil,Oil and Natural Gas,0.003341352
42588,Japan,bio,Oil and Natural Gas,0.027695052
49199,Lithuania,bio,Oil and Natural Gas,0.239320848
36096,Honduras,fossil,Oil and Natural Gas,0.042101736
49212,Lithuania,fossil,Oil and Natural Gas,21.64011605
42595,Japan,fossil,Oil and Natural Gas,61.46797918
