id,Name,fossil_bio,ipcc_code_2006_for_standard_report_name,Year,Total
35849,Honduras,fossil,"Incineration and Open Burning of Waste",2000,2.4423153000000006
34772,"French Guiana",fossil,"Incineration and Open Burning of Waste",2000,0.015676536
26611,Ethiopia,fossil,"Incineration and Open Burning of Waste",2000,1.460782716
26987,Finland,bio,"Incineration and Open Burning of Waste",2000,0.321360672
46757,Liberia,fossil,"Incineration and Open Burning of Waste",2000,0.12277599599999998
26996,Finland,fossil,"Incineration and Open Burning of Waste",2000,8.6124
44875,"Saint Kitts and Nevis",fossil,"Incineration and Open Burning of Waste",2000,0.002695836
40022,Iceland,bio,"Incineration and Open Burning of Waste",2000,0.010030739999999998
46435,Lebanon,fossil,"Incineration and Open Burning of Waste",2000,0.03676146
46092,"Lao People's Democratic Republic",fossil,"Incineration and Open Burning of Waste",2000,0.449023704
39261,"Iran, Islamic Republic of",fossil,"Incineration and Open Burning of Waste",2000,5.312000004000001
32839,"Equatorial Guinea",fossil,"Incineration and Open Burning of Waste",2000,0.017168796
27631,Fiji,fossil,"Incineration and Open Burning of Waste",2000,0.05960799599999999
42183,Japan,fossil,"Incineration and Open Burning of Waste",2000,15.569160659999996
44466,Kiribati,fossil,"Incineration and Open Burning of Waste",2000,0.0032696760000000004
45800,Kuwait,fossil,"Incineration and Open Burning of Waste",2000,0.7661305079999999
41406,Jamaica,fossil,"Incineration and Open Burning of Waste",2000,0.078914064
47552,"Saint Lucia",fossil,"Incineration and Open Burning of Waste",2000,0.014020571999999997
28084,"Falkland Islands (Malvinas)",fossil,"Incineration and Open Burning of Waste",2000,0.0011310192000000003
28440,France,bio,"Incineration and Open Burning of Waste",2000,1.3346287560000005
38762,Ireland,bio,"Incineration and Open Burning of Waste",2000,0.023524511999999997
47976,"Sri Lanka",fossil,"Incineration and Open Burning of Waste",2000,0.162399996
45238,"Korea, Republic of",fossil,"Incineration and Open Burning of Waste",2000,21.278823624
28455,France,fossil,"Incineration and Open Burning of Waste",2000,36.189687864
48429,Lesotho,fossil,"Incineration and Open Burning of Waste",2000,0.05237600400000001
44055,Cambodia,fossil,"Incineration and Open Burning of Waste",2000,0.5126461080000001
29043,"Faroe Islands",fossil,"Incineration and Open Burning of Waste",2000,0.013143480000000004
40423,Israel,fossil,"Incineration and Open Burning of Waste",2000,0.9884799960000002
33208,Greece,fossil,"Incineration and Open Burning of Waste",2000,1.3443414959999995
38154,India,fossil,"Incineration and Open Burning of Waste",2000,28.9752
48844,Lithuania,fossil,"Incineration and Open Burning of Waste",2000,0.359017452
29195,Gabon,fossil,"Incineration and Open Burning of Waste",2000,0.124452096
29562,"United Kingdom",bio,"Incineration and Open Burning of Waste",2000,0.271212864
43707,Kyrgyzstan,fossil,"Incineration and Open Burning of Waste",2000,25.216400004000004
29585,"United Kingdom",fossil,"Incineration and Open Burning of Waste",2000,32.140287828
41796,Jordan,fossil,"Incineration and Open Burning of Waste",2000,0.30032020800000003
39695,Iraq,fossil,"Incineration and Open Burning of Waste",2000,0.009351204
49394,Luxembourg,fossil,"Incineration and Open Burning of Waste",2000,0.4953999959999999
35542,"Hong Kong",fossil,"Incineration and Open Burning of Waste",2000,0.617263668
49796,Latvia,fossil,"Incineration and Open Burning of Waste",2000,0.067820004
37607,Indonesia,fossil,"Incineration and Open Burning of Waste",2000,21.860680607999996
40805,Italy,bio,"Incineration and Open Burning of Waste",2000,0.16188725999999998
50280,Macao,fossil,"Incineration and Open Burning of Waste",2000,0.031460916
30135,Georgia,fossil,"Incineration and Open Burning of Waste",2000,0.8170799999999999
37066,Hungary,fossil,"Incineration and Open Burning of Waste",2000,5.480281560000001
43275,Kenya,fossil,"Incineration and Open Burning of Waste",2000,0.9759303359999999
50679,Morocco,fossil,"Incineration and Open Burning of Waste",2000,0.4760000039999999
42179,Japan,bio,"Incineration and Open Burning of Waste",2000,21.05438418
30551,Ghana,bio,"Incineration and Open Burning of Waste",2000,0.00012999960000000001
51034,"Moldova, Republic of",fossil,"Incineration and Open Burning of Waste",2000,0.01880118
35203,Guyana,fossil,"Incineration and Open Burning of Waste",2000,0.027153059999999993
35541,"Hong Kong",bio,"Incineration and Open Burning of Waste",2000,0.011080500000000002
51426,Madagascar,fossil,"Incineration and Open Burning of Waste",2000,0.007620000000000001
30564,Ghana,fossil,"Incineration and Open Burning of Waste",2000,0.6998799960000001
38776,Ireland,fossil,"Incineration and Open Burning of Waste",2000,2.9143132200000004
51861,Maldives,fossil,"Incineration and Open Burning of Waste",2000,0.06176056799999999
30983,Gibraltar,fossil,"Incineration and Open Burning of Waste",2000,0.005487156000000001
34352,Guatemala,fossil,"Incineration and Open Burning of Waste",2000,0.4555599959999999
37047,Hungary,bio,"Incineration and Open Burning of Waste",2000,0.004180056000000001
31104,Guinea,fossil,"Incineration and Open Burning of Waste",2000,0.31178799600000007
36728,Haiti,fossil,"Incineration and Open Burning of Waste",2000,0.24255200399999996
52266,Mexico,fossil,"Incineration and Open Burning of Waste",2000,17.254125527999996
40814,Italy,fossil,"Incineration and Open Burning of Waste",2000,25.01861244000001
40028,Iceland,fossil,"Incineration and Open Burning of Waste",2000,0.005827427999999999
52743,"Macedonia, the former Yugoslav Republic of",fossil,"Incineration and Open Burning of Waste",2000,0.107690112
33789,Grenada,fossil,"Incineration and Open Burning of Waste",2000,0.0061812
31547,Guadeloupe,fossil,"Incineration and Open Burning of Waste",2000,0.04050399600000001
41397,Jamaica,bio,"Main Activity Electricity and Heat Production",2000,0.04199997799999999
37619,Indonesia,fossil,"Main Activity Electricity and Heat Production",2000,1.6123810360000002
34345,Guatemala,bio,"Main Activity Electricity and Heat Production",2000,0.41564959500000004
40433,Israel,fossil,"Main Activity Electricity and Heat Production",2000,0.405487702
29567,"United Kingdom",bio,"Main Activity Electricity and Heat Production",2000,0.541815067
38145,India,bio,"Main Activity Electricity and Heat Production",2000,0.11583003900000001
43713,Kyrgyzstan,fossil,"Main Activity Electricity and Heat Production",2000,0.024930762999999998
29199,Gabon,fossil,"Main Activity Electricity and Heat Production",2000,0.024066309999999997
35188,Guyana,bio,"Main Activity Electricity and Heat Production",2000,0.008309964999999999
31100,Guinea,fossil,"Main Activity Electricity and Heat Production",2000,0.011548362000000001
29194,Gabon,bio,"Main Activity Electricity and Heat Production",2000,0.0065699700000000005
34761,"French Guiana",bio,"Main Activity Electricity and Heat Production",2000,0.018764302
32834,"Equatorial Guinea",fossil,"Main Activity Electricity and Heat Production",2000,0.0014354100000000002
41402,Jamaica,fossil,"Main Activity Electricity and Heat Production",2000,0.15258976100000002
30562,Ghana,fossil,"Main Activity Electricity and Heat Production",2000,0.019563481
38159,India,fossil,"Main Activity Electricity and Heat Production",2000,5.49929691
37602,Indonesia,bio,"Main Activity Electricity and Heat Production",2000,0.003239955
39698,Iraq,fossil,"Main Activity Electricity and Heat Production",2000,0.7357466109999999
37062,Hungary,fossil,"Main Activity Electricity and Heat Production",2000,0.46154755000000003
44054,Cambodia,fossil,"Main Activity Electricity and Heat Production",2000,0.013027664999999999
28458,France,fossil,"Main Activity Electricity and Heat Production",2000,1.6363065359999998
47197,"Libyan Arab Jamahiriya",fossil,"Main Activity Electricity and Heat Production",2000,0.45344526000000007
47535,"Saint Lucia",bio,"Main Activity Electricity and Heat Production",2000,0.0023671439999999994
35544,"Hong Kong",fossil,"Main Activity Electricity and Heat Production",2000,0.5390803759999999
47540,"Saint Lucia",fossil,"Main Activity Electricity and Heat Production",2000,0.005490174
29583,"United Kingdom",fossil,"Main Activity Electricity and Heat Production",2000,4.884416365
31530,Guadeloupe,bio,"Main Activity Electricity and Heat Production",2000,0.0037685349999999995
36720,Haiti,fossil,"Main Activity Electricity and Heat Production",2000,0.007654487
43273,Kenya,fossil,"Main Activity Electricity and Heat Production",2000,0.063221517
40020,Iceland,bio,"Main Activity Electricity and Heat Production",2000,0.0008400387000000001
33205,Greece,fossil,"Main Activity Electricity and Heat Production",2000,0.811191008
28441,France,bio,"Main Activity Electricity and Heat Production",2000,1.1889729640000002
47978,"Sri Lanka",fossil,"Main Activity Electricity and Heat Production",2000,0.118012726
49795,Latvia,fossil,"Main Activity Electricity and Heat Production",2000,0.05432465499999999
48421,Lesotho,bio,"Main Activity Electricity and Heat Production",2000,0.008348351
48425,Lesotho,fossil,"Main Activity Electricity and Heat Production",2000,0.002199341
40817,Italy,fossil,"Main Activity Electricity and Heat Production",2000,2.8036833299999997
41788,Jordan,fossil,"Main Activity Electricity and Heat Production",2000,0.162020919
33778,Grenada,fossil,"Main Activity Electricity and Heat Production",2000,0.0033680690000000004
48833,Lithuania,bio,"Main Activity Electricity and Heat Production",2000,0.049950176000000006
28087,"Falkland Islands (Malvinas)",fossil,"Main Activity Electricity and Heat Production",2000,0.0006629739
31541,Guadeloupe,fossil,"Main Activity Electricity and Heat Production",2000,0.028289948000000002
48842,Lithuania,fossil,"Main Activity Electricity and Heat Production",2000,0.063118105
45247,"Korea, Republic of",fossil,"Main Activity Electricity and Heat Production",2000,2.2429265880000004
44465,Kiribati,fossil,"Main Activity Electricity and Heat Production",2000,0.0005320546
45796,Kuwait,fossil,"Main Activity Electricity and Heat Production",2000,0.508624532
36233,Croatia,fossil,"Main Activity Electricity and Heat Production",2000,0.12110303700000001
38764,Ireland,fossil,"Main Activity Electricity and Heat Production",2000,0.29694307799999997
49380,Luxembourg,bio,"Main Activity Electricity and Heat Production",2000,0.012358625
49382,Luxembourg,fossil,"Main Activity Electricity and Heat Production",2000,0.026642041999999998
40804,Italy,bio,"Main Activity Electricity and Heat Production",2000,0.24598999400000002
28071,"Falkland Islands (Malvinas)",bio,"Main Activity Electricity and Heat Production",2000,0.0001964665
38763,Ireland,bio,"Main Activity Electricity and Heat Production",2000,0.0009880001
27620,Fiji,fossil,"Main Activity Electricity and Heat Production",2000,0.018625444
31956,Gambia,bio,"Main Activity Electricity and Heat Production",2000,0.002488306
49791,Latvia,bio,"Main Activity Electricity and Heat Production",2000,0.15587993700000002
27003,Finland,fossil,"Main Activity Electricity and Heat Production",2000,0.627093471
35193,Guyana,fossil,"Main Activity Electricity and Heat Production",2000,0.014043762000000001
30984,Gibraltar,fossil,"Main Activity Electricity and Heat Production",2000,0.003720002
50279,Macao,fossil,"Main Activity Electricity and Heat Production",2000,0.006745267000000001
37049,Hungary,bio,"Main Activity Electricity and Heat Production",2000,0.043740074
46437,Lebanon,fossil,"Main Activity Electricity and Heat Production",2000,0.202834141
46750,Liberia,bio,"Main Activity Electricity and Heat Production",2000,0.019509711
46755,Liberia,fossil,"Main Activity Electricity and Heat Production",2000,0.0033894479999999998
34773,"French Guiana",fossil,"Main Activity Electricity and Heat Production",2000,0.007986258999999999
50682,Morocco,fossil,"Main Activity Electricity and Heat Production",2000,0.113533362
36221,Croatia,bio,"Main Activity Electricity and Heat Production",2000,0.0003299609
26985,Finland,bio,"Main Activity Electricity and Heat Production",2000,2.507227418
26610,Ethiopia,fossil,"Main Activity Electricity and Heat Production",2000,0.0007793979999999999
51036,"Moldova, Republic of",fossil,"Main Activity Electricity and Heat Production",2000,0.089271513
42782,Kazakhstan,fossil,"Main Activity Electricity and Heat Production",2000,0.602987152
51420,Madagascar,bio,"Main Activity Electricity and Heat Production",2000,0.039790351
42176,Japan,bio,"Main Activity Electricity and Heat Production",2000,2.4556201939999998
43259,Kenya,bio,"Main Activity Electricity and Heat Production",2000,0.047880009
51429,Madagascar,fossil,"Main Activity Electricity and Heat Production",2000,0.010439681
31971,Gambia,fossil,"Main Activity Electricity and Heat Production",2000,0.0016708149999999998
32391,Guinea-Bissau,bio,"Main Activity Electricity and Heat Production",2000,0.009205019
34356,Guatemala,fossil,"Main Activity Electricity and Heat Production",2000,0.07207110300000001
51866,Maldives,fossil,"Main Activity Electricity and Heat Production",2000,0.008138803
35841,Honduras,bio,"Main Activity Electricity and Heat Production",2000,0.004979942
52247,Mexico,bio,"Main Activity Electricity and Heat Production",2000,0.939987
44885,"Saint Kitts and Nevis",fossil,"Main Activity Electricity and Heat Production",2000,0.0029527430000000003
39262,"Iran, Islamic Republic of",fossil,"Main Activity Electricity and Heat Production",2000,2.570439372
45231,"Korea, Republic of",bio,"Main Activity Electricity and Heat Production",2000,0.094731832
52263,Mexico,fossil,"Main Activity Electricity and Heat Production",2000,2.04669635
41782,Jordan,bio,"Main Activity Electricity and Heat Production",2000,0.00003599815
40026,Iceland,fossil,"Main Activity Electricity and Heat Production",2000,0.0009678416999999999
32399,Guinea-Bissau,fossil,"Main Activity Electricity and Heat Production",2000,0.0012573503999999997
52734,"Macedonia, the former Yugoslav Republic of",bio,"Main Activity Electricity and Heat Production",2000,0.010559999
31092,Guinea,bio,"Main Activity Electricity and Heat Production",2000,0.047250673
30140,Georgia,fossil,"Main Activity Electricity and Heat Production",2000,0.033386241000000004
52747,"Macedonia, the former Yugoslav Republic of",fossil,"Main Activity Electricity and Heat Production",2000,0.075695935
35851,Honduras,fossil,"Main Activity Electricity and Heat Production",2000,0.040355355999999995
42198,Japan,fossil,"Main Activity Electricity and Heat Production",2000,6.166160617
53190,Mali,bio,"Main Activity Electricity and Heat Production",2000,0.019531275000000004
2938,Armenia,fossil,"Main Activity Electricity and Heat Production",2000,0.028538091
2,Aruba,bio,"Main Activity Electricity and Heat Production",2000,0.00032208439999999996
15102,China,bio,"Main Activity Electricity and Heat Production",2000,1.6569896169999998
15107,China,fossil,"Main Activity Electricity and Heat Production",2000,11.842044994000002
4796,Azerbaijan,fossil,"Main Activity Electricity and Heat Production",2000,0.18281037000000003
15692,"Cote d'Ivoire",fossil,"Main Activity Electricity and Heat Production",2000,0.12984913299999998
16095,Cameroon,fossil,"Main Activity Electricity and Heat Production",2000,0.0014288940999999998
7051,Bangladesh,fossil,"Main Activity Electricity and Heat Production",2000,0.29406963700000005
16502,"Congo_the Democratic Republic of the",fossil,"Main Activity Electricity and Heat Production",2000,0.00012989955999999998
2411,Argentina,fossil,"Main Activity Electricity and Heat Production",2000,0.8281263360000001
5255,Burundi,bio,"Main Activity Electricity and Heat Production",2000,0.022377651999999998
17210,"Cook Islands",fossil,"Main Activity Electricity and Heat Production",2000,0.0007818288000000001
15,Aruba,fossil,"Main Activity Electricity and Heat Production",2000,0.006802847000000001
17552,Colombia,bio,"Main Activity Electricity and Heat Production",2000,0.16974004699999998
7484,Bulgaria,fossil,"Main Activity Electricity and Heat Production",2000,0.251636372
5259,Burundi,fossil,"Main Activity Electricity and Heat Production",2000,0.0017572279999999998
17565,Colombia,fossil,"Main Activity Electricity and Heat Production",2000,0.14687224
18122,Comoros,bio,"Main Activity Electricity and Heat Production",2000,0.0008302327000000001
18127,Comoros,fossil,"Main Activity Electricity and Heat Production",2000,0.0002266203
18559,"Cape Verde",bio,"Main Activity Electricity and Heat Production",2000,0.0006076696
18571,"Cape Verde",fossil,"Main Activity Electricity and Heat Production",2000,0.001771909
18972,"Costa Rica",bio,"Main Activity Electricity and Heat Production",2000,0.007499943
18983,"Costa Rica",fossil,"Main Activity Electricity and Heat Production",2000,0.0022624809999999998
19403,Cuba,bio,"Main Activity Electricity and Heat Production",2000,0.5943293989999998
19414,Cuba,fossil,"Main Activity Electricity and Heat Production",2000,0.279565522
5691,Belgium,bio,"Main Activity Electricity and Heat Production",2000,0.20094006800000003
3237,"Antigua and Barbuda",fossil,"Main Activity Electricity and Heat Production",2000,0.005667393
19865,"Cayman Islands",fossil,"Main Activity Electricity and Heat Production",2000,0.007416609
20168,Cyprus,fossil,"Main Activity Electricity and Heat Production",2000,0.045571197
383,Afghanistan,fossil,"Main Activity Electricity and Heat Production",2000,0.009334504999999998
20552,"Czech Republic",bio,"Main Activity Electricity and Heat Production",2000,0.29242671700000006
8038,Bahrain,fossil,"Main Activity Electricity and Heat Production",2000,0.784804819
20572,"Czech Republic",fossil,"Main Activity Electricity and Heat Production",2000,0.8736373570000001
21149,Germany,bio,"Main Activity Electricity and Heat Production",2000,1.322729684
21157,Germany,fossil,"Main Activity Electricity and Heat Production",2000,6.0028558620000005
849,Angola,fossil,"Main Activity Electricity and Heat Production",2000,0.022882606000000003
21785,Djibouti,bio,"Main Activity Electricity and Heat Production",2000,0.0012111145
21796,Djibouti,fossil,"Main Activity Electricity and Heat Production",2000,0.0046464919999999995
22204,Dominica,bio,"Main Activity Electricity and Heat Production",2000,0.002031493
3581,Australia,bio,"Main Activity Electricity and Heat Production",2000,0.7050800139999999
22207,Dominica,fossil,"Main Activity Electricity and Heat Production",2000,0.0018298499999999998
22631,Denmark,bio,"Main Activity Electricity and Heat Production",2000,0.9155778149999999
22640,Denmark,fossil,"Main Activity Electricity and Heat Production",2000,0.660841052
3586,Australia,fossil,"Main Activity Electricity and Heat Production",2000,1.9083953530000002
23166,"Dominican Republic",bio,"Main Activity Electricity and Heat Production",2000,0.028409961
1256,Anguilla,fossil,"Main Activity Electricity and Heat Production",2000,0.000010291653
5712,Belgium,fossil,"Main Activity Electricity and Heat Production",2000,0.9252485780000002
23172,"Dominican Republic",fossil,"Main Activity Electricity and Heat Production",2000,0.24053753199999994
8343,Bahamas,bio,"Main Activity Electricity and Heat Production",2000,0.00782021
23624,Algeria,fossil,"Main Activity Electricity and Heat Production",2000,0.6918512680000001
24053,Ecuador,fossil,"Main Activity Electricity and Heat Production",2000,0.06963190300000001
24489,Egypt,fossil,"Main Activity Electricity and Heat Production",2000,0.759585577
24939,Eritrea,fossil,"Main Activity Electricity and Heat Production",2000,0.010220846
8349,Bahamas,fossil,"Main Activity Electricity and Heat Production",2000,0.048067389999999995
25216,"Western Sahara",fossil,"Main Activity Electricity and Heat Production",2000,0.001324073
25447,Spain,bio,"Main Activity Electricity and Heat Production",2000,0.508771973
25459,Spain,fossil,"Main Activity Electricity and Heat Production",2000,1.4138636369999997
26092,Estonia,bio,"Main Activity Electricity and Heat Production",2000,0.107416046
26096,Estonia,fossil,"Main Activity Electricity and Heat Production",2000,0.296490265
8783,"Bosnia and Herzegovina",fossil,"Main Activity Electricity and Heat Production",2000,0.077739202
9174,Belarus,bio,"Main Activity Electricity and Heat Production",2000,0.236159944
9193,Belarus,fossil,"Main Activity Electricity and Heat Production",2000,0.821119451
4177,Austria,bio,"Main Activity Electricity and Heat Production",2000,0.657260595
6599,"Burkina Faso",bio,"Main Activity Electricity and Heat Production",2000,0.030560804999999993
1469,Albania,fossil,"Main Activity Electricity and Heat Production",2000,0.0030511900000000005
9679,Belize,bio,"Main Activity Electricity and Heat Production",2000,0.031655723999999996
6601,"Burkina Faso",fossil,"Main Activity Electricity and Heat Production",2000,0.0052263019999999995
9683,Belize,fossil,"Main Activity Electricity and Heat Production",2000,0.007996111
10143,Bermuda,fossil,"Main Activity Electricity and Heat Production",2000,0.008419157
10419,Bolivia,bio,"Main Activity Electricity and Heat Production",2000,0.038669955
10428,Bolivia,fossil,"Main Activity Electricity and Heat Production",2000,0.06883550299999999
10823,Brazil,bio,"Main Activity Electricity and Heat Production",2000,1.962568072
4189,Austria,fossil,"Main Activity Electricity and Heat Production",2000,0.421947676
10842,Brazil,fossil,"Main Activity Electricity and Heat Production",2000,0.5862443149999998
11418,Barbados,bio,"Main Activity Electricity and Heat Production",2000,0.0013624505
11428,Barbados,fossil,"Main Activity Electricity and Heat Production",2000,0.024226125
1872,"Netherlands Antilles",fossil,"Main Activity Electricity and Heat Production",2000,0.015234069999999999
11885,"Brunei Darussalam",fossil,"Main Activity Electricity and Heat Production",2000,0.14442275
12211,Bhutan,fossil,"Main Activity Electricity and Heat Production",2000,0.002083573
12708,Botswana,fossil,"Main Activity Electricity and Heat Production",2000,0.013225081999999999
13045,"Central African Republic",bio,"Main Activity Electricity and Heat Production",2000,0.008257435
6280,Benin,fossil,"Main Activity Electricity and Heat Production",2000,0.0020504979999999996
13048,"Central African Republic",fossil,"Main Activity Electricity and Heat Production",2000,0.0015708136
2078,"United Arab Emirates",fossil,"Main Activity Electricity and Heat Production",2000,1.6425042640000003
13483,Canada,bio,"Main Activity Electricity and Heat Production",2000,2.225836304
13502,Canada,fossil,"Main Activity Electricity and Heat Production",2000,1.7701901699999998
14055,Switzerland,bio,"Main Activity Electricity and Heat Production",2000,0.485111191
14067,Switzerland,fossil,"Main Activity Electricity and Heat Production",2000,0.5955527540000001
14609,Chile,bio,"Main Activity Electricity and Heat Production",2000,0.4155899759999999
14624,Chile,fossil,"Main Activity Electricity and Heat Production",2000,0.267344339
2399,Argentina,bio,"Main Activity Electricity and Heat Production",2000,0.25823994100000003
81332,Turkey,fossil,"Main Activity Electricity and Heat Production",2000,1.8122066430000001
81858,"Taiwan_Province of China",bio,"Main Activity Electricity and Heat Production",2000,0.39540334299999996
87889,Yemen,fossil,"Main Activity Electricity and Heat Production",2000,0.074811794
87451,Samoa,fossil,"Main Activity Electricity and Heat Production",2000,0.0024133649999999998
81875,"Taiwan_Province of China",fossil,"Main Activity Electricity and Heat Production",2000,1.864486721
82399,"Tanzania_United Republic of",fossil,"Main Activity Electricity and Heat Production",2000,0.010645263
87011,Vanuatu,fossil,"Main Activity Electricity and Heat Production",2000,0.0010849630000000002
86581,"Viet Nam",fossil,"Main Activity Electricity and Heat Production",2000,0.330559451
82796,Uganda,bio,"Main Activity Electricity and Heat Production",2000,0.14074933
82797,Uganda,fossil,"Main Activity Electricity and Heat Production",2000,0.007649955999999999
86211,"Virgin Islands_British",fossil,"Main Activity Electricity and Heat Production",2000,0.0017592049999999998
83236,Ukraine,fossil,"Main Activity Electricity and Heat Production",2000,1.846236785
86202,"Virgin Islands_British",bio,"Main Activity Electricity and Heat Production",2000,0.0002592753
85753,Venezuela,fossil,"Main Activity Electricity and Heat Production",2000,0.341879723
84895,Uzbekistan,fossil,"Main Activity Electricity and Heat Production",2000,0.656337072
83822,Uruguay,bio,"Main Activity Electricity and Heat Production",2000,0.00942001
84251,"United States",fossil,"Main Activity Electricity and Heat Production",2000,42.375220885
83829,Uruguay,fossil,"Main Activity Electricity and Heat Production",2000,0.010118224999999998
80149,Tonga,fossil,"Main Activity Electricity and Heat Production",2000,0.001294868
85326,"Saint Vincent and the Grenadines",fossil,"Main Activity Electricity and Heat Production",2000,0.002506881
89143,Zimbabwe,fossil,"Main Activity Electricity and Heat Production",2000,0.041805616000000004
80579,"Trinidad and Tobago",bio,"Main Activity Electricity and Heat Production",2000,0.00729
80584,"Trinidad and Tobago",fossil,"Main Activity Electricity and Heat Production",2000,0.21487481300000003
88714,Zambia,fossil,"Main Activity Electricity and Heat Production",2000,0.0014391830000000001
80961,Tunisia,fossil,"Main Activity Electricity and Heat Production",2000,0.353008197
88208,"South Africa",fossil,"Main Activity Electricity and Heat Production",2000,1.4014222400000003
81322,Turkey,bio,"Main Activity Electricity and Heat Production",2000,0.04775904799999999
84241,"United States",bio,"Main Activity Electricity and Heat Production",2000,18.996199745
88194,"South Africa",bio,"Main Activity Electricity and Heat Production",2000,0.13263
85313,"Saint Vincent and the Grenadines",bio,"Main Activity Electricity and Heat Production",2000,0.002064404
71597,"Saint Helena",fossil,"Main Activity Electricity and Heat Production",2000,0.000022113749999999998
72275,"Sierra Leone",bio,"Main Activity Electricity and Heat Production",2000,0.022120694
53201,Mali,fossil,"Main Activity Electricity and Heat Production",2000,0.00648258
71234,Singapore,bio,"Main Activity Electricity and Heat Production",2000,0.126900045
56568,Malawi,bio,"Main Activity Electricity and Heat Production",2000,0.020495294
75147,Slovenia,fossil,"Main Activity Electricity and Heat Production",2000,0.072577088
53628,Malta,fossil,"Main Activity Electricity and Heat Production",2000,0.031644421
57903,"New Caledonia",fossil,"Main Activity Electricity and Heat Production",2000,0.020074686999999997
55328,Mauritania,fossil,"Main Activity Electricity and Heat Production",2000,0.008836885
78571,Thailand,bio,"Main Activity Electricity and Heat Production",2000,0.5758794230000001
71831,"Solomon Islands",fossil,"Main Activity Electricity and Heat Production",2000,0.003825073
73093,Somalia,fossil,"Main Activity Electricity and Heat Production",2000,0.0022447989999999996
75144,Slovenia,bio,"Main Activity Electricity and Heat Production",2000,0.025563995000000003
73524,"Saint Pierre and Miquelon",fossil,"Main Activity Electricity and Heat Production",2000,0.0012121989
78261,Togo,fossil,"Main Activity Electricity and Heat Production",2000,0.0040712299999999995
59167,Nicaragua,fossil,"Main Activity Electricity and Heat Production",2000,0.039359929999999994
67931,Romania,fossil,"Main Activity Electricity and Heat Production",2000,0.536056177
53992,Myanmar,fossil,"Main Activity Electricity and Heat Production",2000,0.13545273900000002
61022,"New Zealand",bio,"Main Activity Electricity and Heat Production",2000,0.156067117
68554,"Russian Federation",fossil,"Main Activity Electricity and Heat Production",2000,16.395518891000002
77823,Chad,fossil,"Main Activity Electricity and Heat Production",2000,0.0013445910000000002
74644,Slovakia,fossil,"Main Activity Electricity and Heat Production",2000,0.17218339100000002
55764,Martinique,bio,"Main Activity Electricity and Heat Production",2000,0.002512358
61025,"New Zealand",fossil,"Main Activity Electricity and Heat Production",2000,0.12407680800000001
55768,Martinique,fossil,"Main Activity Electricity and Heat Production",2000,0.032473104
69106,Rwanda,fossil,"Main Activity Electricity and Heat Production",2000,0.003331351
77815,Chad,bio,"Main Activity Electricity and Heat Production",2000,0.024298348999999997
54462,Mongolia,fossil,"Main Activity Electricity and Heat Production",2000,0.06822608299999999
64048,"Papua New Guinea",fossil,"Main Activity Electricity and Heat Production",2000,0.041764213
65800,Portugal,bio,"Main Activity Electricity and Heat Production",2000,0.336018
61563,Oman,fossil,"Main Activity Electricity and Heat Production",2000,0.44612753200000005
72291,"Sierra Leone",fossil,"Main Activity Electricity and Heat Production",2000,0.00333631
54883,Mozambique,bio,"Main Activity Electricity and Heat Production",2000,0.006810001999999999
67913,Romania,bio,"Main Activity Electricity and Heat Production",2000,0.03299999
77461,"Turks and Caicos Islands",fossil,"Main Activity Electricity and Heat Production",2000,0.0005443865
54887,Mozambique,fossil,"Main Activity Electricity and Heat Production",2000,0.0015932319999999998
61896,Pakistan,fossil,"Main Activity Electricity and Heat Production",2000,0.8737445450000001
77450,"Turks and Caicos Islands",bio,"Main Activity Electricity and Heat Production",2000,0.00016481060000000003
65816,Portugal,fossil,"Main Activity Electricity and Heat Production",2000,0.390128042
59575,Netherlands,fossil,"Main Activity Electricity and Heat Production",2000,1.929514645
64512,Poland,bio,"Main Activity Electricity and Heat Production",2000,0.10450989499999998
57036,Malaysia,fossil,"Main Activity Electricity and Heat Production",2000,2.07072133
62353,Panama,fossil,"Main Activity Electricity and Heat Production",2000,0.035115201
70836,Senegal,fossil,"Main Activity Electricity and Heat Production",2000,0.03755569499999999
77102,"Syrian Arab Republic",fossil,"Main Activity Electricity and Heat Production",2000,0.396312625
76717,Seychelles,fossil,"Main Activity Electricity and Heat Production",2000,0.004786434
59153,Nicaragua,bio,"Main Activity Electricity and Heat Production",2000,0.14222985700000002
76704,Seychelles,bio,"Main Activity Electricity and Heat Production",2000,0.00001676261
60167,Norway,fossil,"Main Activity Electricity and Heat Production",2000,0.079210684
62728,Peru,fossil,"Main Activity Electricity and Heat Production",2000,0.10484562
68530,"Russian Federation",bio,"Main Activity Electricity and Heat Production",2000,1.606199543
76260,Swaziland,fossil,"Main Activity Electricity and Heat Production",2000,0.007137372
74283,Suriname,fossil,"Main Activity Electricity and Heat Production",2000,0.010889254000000003
58342,Niger,fossil,"Main Activity Electricity and Heat Production",2000,0.0039006989999999997
69869,"Serbia and Montenegro",fossil,"Main Activity Electricity and Heat Production",2000,0.385007083
56185,Mauritius,bio,"Main Activity Electricity and Heat Production",2000,0.205290068
64521,Poland,fossil,"Main Activity Electricity and Heat Production",2000,1.459241921
56583,Malawi,fossil,"Main Activity Electricity and Heat Production",2000,0.005728727000000001
73869,"Sao Tome and Principe",fossil,"Main Activity Electricity and Heat Production",2000,0.00034499380000000004
60713,Nepal,fossil,"Main Activity Electricity and Heat Production",2000,0.0007988387000000001
